209,2205,43472,815,104,43472,159,504,43472,239,2485,43472,924,664,43472,419,2324,43472,1181,0,43472,140
210,3882,43890,1154,105,43890,161,504,43890,706,2324,43890,616,664,43890,285,2324,43890,1162,0,43890,142
211,5991,44310,1912,105,44310,162,504,44310,246,2324,44310,1167,664,44310,279,2602,44310,747,0,44310,144
212,2937,44732,1015,106,44732,262,664,44732,339,2602,44732,963,664,44732,280,2602,44732,1222,0,44732,146
213,3650,45156,1327,317,45156,216,664,45156,687,2602,45156,694,599,45156,274,2489,45156,1207,0,45156,145
214,3511,45582,1230,107,45582,167,664,45582,556,2489,45582,655,599,45582,285,2489,45582,1208,0,45582,150
215,759,46010,366,320,46010,274,664,46010,279,2488,46010,1048,599,46010,282,2822,46010,730,0,46010,148
216,6943,46440,1976,108,46440,170,599,46440,280,2822,46440,1262,599,46440,273,2822,46440,727,0,46440,149
217,3066,46872,1012,108,46872,173,599,46872,278,2822,46872,996,650,46872,288,2570,46872,1222,0,46872,154
218,3898,47306,1167,109,47306,173,599,47306,555,2570,47306,701,650,47306,291,2570,47306,1225,0,47306,152
219,1749,47742,832,109,47742,287,599,47742,633,2570,47742,1354,650,47742,302,2828,47742,1278,0,47742,155
220,6959,48180,2232,110,48180,187,650,48180,296,2828,48180,1734,650,48180,289,2828,48180,731,0,48180,155
221,2923,48620,1534,329,48620,373,649,48620,520,2827,48620,1813,712,48620,523,2646,48620,2031,0,48620,255
222,405,49062,464,111,49062,341,650,49062,570,2646,49062,1359,712,49062,915,2646,49062,1180,0,49062,242
223,1674,49506,973,332,49506,381,649,49506,676,2646,49506,1626,712,49506,525,2708,49506,1968,0,49506,189
224,1772,49952,1125,112,49952,288,712,49952,693,2708,49952,1301,712,49952,307,2708,49952,1264,0,49952,172
225,518,50400,332,112,50400,183,712,50400,362,2708,50400,838,559,50400,547,2905,50400,1194,0,50400,270
226,6494,50850,3221,113,50850,304,712,50850,521,2905,50850,2127,559,50850,449,2905,50850,1266,0,50850,270
227,4034,51302,2048,113,51302,712,712,51302,518,2905,51302,1304,559,51302,1332,2732,51302,1298,0,51302,269
228,2958,51756,999,114,51756,202,559,51756,285,2732,51756,998,559,51756,282,2732,51756,2148,0,51756,261
229,2360,52212,919,341,52212,249,558,52212,284,2731,52212,999,813,52212,374,3077,52212,2230,0,52212,273
230,1069,52670,853,115,52670,317,559,52670,470,3077,52670,1963,813,52670,560,3077,52670,2199,0,52670,274
231,1333,53130,846,344,53130,399,558,53130,684,3076,53130,1866,813,53130,572,3116,53130,1569,0,53130,171
232,972,53592,483,116,53592,253,813,53592,333,3116,53592,1907,813,53592,556,3116,53592,2275,0,53592,270
233,565,54056,556,116,54056,311,813,54056,636,3116,54056,1953,843,54056,560,2851,54056,2046,0,54056,173
234,4227,54522,2220,117,54522,197,813,54522,546,3190,54522,1393,828,54522,387,3190,54522,1348,0,54522,180
235,1613,54990,627,117,54990,199,714,54990,442,3190,54990,1323,828,54990,540,3439,54990,2125,0,54990,232
236,4530,55460,1930,118,55460,248,828,55460,513,3439,55460,1991,828,55460,355,3439,55460,1021,0,55460,178
237,5078,55932,1854,353,55932,277,828,55932,350,3439,55932,1433,1009,55932,423,3108,55932,956,0,55932,179
238,6576,56406,2244,119,56406,205,828,56406,358,3108,56406,1360,1009,56406,386,3108,56406,955,0,56406,181
239,2490,56882,930,356,56882,266,828,56882,474,3107,56882,1564,1009,56882,397,3269,56882,1520,0,56882,183
240,4959,57360,1839,120,57360,224,1009,57360,393,3269,57360,1413,1009,57360,392,3269,57360,1030,0,57360,231
241,2934,57840,1151,120,57840,209,1009,57840,399,3269,57840,1278,862,57840,1314,3201,57840,1443,0,57840,313
242,2201,58322,1370,121,58322,382,1009,58322,692,3201,58322,1791,862,58322,613,3201,58322,2249,0,58322,314
243,4625,58806,2258,121,58806,213,1009,58806,395,3201,58806,1460,862,58806,397,3439,58806,1205,0,58806,216
244,5607,59292,2608,122,59292,285,862,59292,406,3439,59292,1988,862,59292,642,3439,59292,1269,0,59292,191
245,6077,59780,2142,365,59780,273,861,59780,387,3439,59780,1451,921,59780,380,3368,59780,939,0,59780,257
246,2045,60270,722,123,60270,339,862,60270,481,3368,60270,1262,921,60270,393,3368,60270,1539,0,60270,230
247,4891,60762,1710,368,60762,297,861,60762,393,3368,60762,1642,921,60762,417,3372,60762,910,0,60762,216
248,2647,61256,976,124,61256,221,921,61256,520,3372,61256,1151,921,61256,393,3372,61256,1620,0,61256,306
249,517,61752,644,124,61752,354,921,61752,464,3372,61752,1638,1113,61752,424,3482,61752,1461,0,61752,218
250,1646,62250,730,125,62250,372,921,62250,696,3482,62250,1203,1113,62250,429,3482,62250,1476,0,62250,203
251,4354,62750,1808,125,62750,227,921,62750,623,3482,62750,1469,1113,62750,453,3750,62750,988,0,62750,206
252,3572,63252,1200,126,63252,228,1113,63252,800,3750,63252,2280,1113,63252,444,3750,63252,973,0,63252,203
253,2071,63756,1133,377,63756,320,1113,63756,482,3749,63756,1734,916,63756,1610,3559,63756,1550,0,63756,303
254,3370,64262,1123,127,64262,231,1113,64262,718,3559,64262,1377,916,64262,981,3559,64262,1326,0,64262,210
255,3668,64770,1188,380,64770,435,1113,64770,1036,3559,64770,2226,916,64770,394,3661,64770,962,0,64770,208
256,2919,65280,1086,128,65280,234,916,65280,404,3661,65280,1222,916,65280,1070,3661,65280,1304,0,65280,262
257,3353,65792,1130,128,65792,236,916,65792,671,3661,65792,1103,803,65792,1083,3613,65792,1136,0,65792,216
258,5536,66306,2690,129,66306,391,916,66306,652,3613,66306,2545,803,66306,632,3613,66306,1648,0,66306,348
259,2174,66822,1491,129,66822,392,916,66822,695,3613,66822,2081,803,66822,645,3811,66822,1739,0,66822,342
260,1910,67340,1205,130,67340,430,803,67340,835,3811,67340,2066,803,67340,599,3811,67340,1811,0,67340,322
261,4056,67860,1434,389,67860,573,803,67860,381,3811,67860,1587,1058,67860,436,3449,67860,1468,0,67860,217
262,3492,68382,1160,131,68382,350,803,68382,872,3449,68382,968,1058,68382,1002,3449,68382,975,0,68382,280
263,6207,68906,2672,392,68906,511,803,68906,634,3448,68906,2106,1058,68906,451,4157,68906,1188,0,68906,344
264,5445,69432,3101,132,69432,390,1058,69432,619,4157,69432,1829,1058,69432,451,4157,69432,1156,0,69432,246
265,5093,69960,1840,395,69960,310,1057,69960,460,4156,69960,2565,988,69960,681,3939,69960,1416,0,69960,244
266,4134,70490,1776,133,70490,251,1058,70490,453,3939,70490,1660,988,70490,457,3939,70490,1079,0,70490,367
